"id","english","part_of_speech","created_at","updated_at"
3899,"sidewalk","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3900,"cleanup","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3901,"rainbow","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3902,"lane","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3903,"silk","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3904,"telescope","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3905,"yawn","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3906,"hey","間投詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3907,"itself","代名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3908,"bark","動詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3909,"hobby","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3910,"noodle","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3911,"quick","形容詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3912,"bathroom","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3913,"gram","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3914,"bat","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3915,"brass band","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3916,"effective","形容詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3917,"mostly","副詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3918,"orchestra","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3919,"Pacific","形容詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3920,"pupil","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3921,"high school","名詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3922,"mistake","動詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3923,"delay","動詞","2023-09-09 07:15:46","2023-09-09 07:15:46"
3924,"excuse","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3925,"transportation","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3926,"official","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3927,"appointment","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3928,"patient","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3929,"favor","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3930,"appearance","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3932,"twin","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3933,"jam","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3934,"property","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3935,"security","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3936,"interaction","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3937,"alternative","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3938,"agency","名詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3939,"involved","形容詞","2023-09-13 15:40:44","2023-09-13 15:40:44"
3940,"fantastic","形容詞","2023-09-14 07:35:58","2023-09-14 07:35:58"
3941,"upset","形容詞","2023-09-14 07:38:10","2023-09-14 07:38:10"
3942,"remarkable","形容詞","2023-09-14 07:39:27","2023-09-14 07:39:27"
3943,"aged","形容詞","2023-09-14 07:54:06","2023-09-14 07:54:06"
3944,"possibly","副詞","2023-09-14 08:21:52","2023-09-14 08:21:52"
3945,"occasionally","副詞","2023-09-14 08:22:19","2023-09-14 08:22:19"
3946,"throughout","副詞","2023-09-14 08:22:44","2023-09-14 08:22:44"
3947,"beyond","前置詞","2023-09-14 08:23:53","2023-09-14 08:23:53"
3948,"besides","前置詞","2023-09-14 08:24:25","2023-09-14 08:24:25"
3949,"within","前置詞","2023-09-14 08:24:44","2023-09-14 08:24:44"
3950,"nor","接続詞","2023-09-14 08:25:18","2023-09-14 08:25:18"
3951,"unless","接続詞","2023-09-14 08:25:51","2023-09-14 08:25:51"
3952,"except","前置詞","2023-09-14 08:26:23","2023-09-14 08:26:23"
3953,"ought","助動詞","2023-09-14 08:26:47","2023-09-14 08:26:47"
3954,"in spite of","前置詞句","2023-09-14 08:28:14","2023-09-14 08:28:14"
3955,"text","動詞","2023-09-14 08:31:39","2023-09-14 08:31:39"
3956,"nation","名詞","2023-09-14 08:32:06","2023-09-14 08:32:06"
3957,"desire","名詞","2023-09-14 08:36:42","2023-09-14 08:36:42"
3958,"responsibility","名詞","2023-09-14 08:37:10","2023-09-14 08:37:10"
3959,"envelope","名詞","2023-09-14 08:37:59","2023-09-14 08:37:59"
3960,"mate","名詞","2023-09-14 08:38:27","2023-09-14 08:38:27"
3961,"goods","名詞","2023-09-14 08:38:42","2023-09-14 08:38:42"
3962,"creature","名詞","2023-09-14 08:38:55","2023-09-14 08:38:55"
3963,"cartoon","名詞","2023-09-14 08:39:16","2023-09-14 08:39:16"
3964,"violence","名詞","2023-09-14 08:39:32","2023-09-14 08:39:32"
3965,"equipment","名詞","2023-09-14 08:39:53","2023-09-14 08:39:53"
3966,"strength","名詞","2023-09-14 08:40:06","2023-09-14 08:40:06"
3967,"fiction","名詞","2023-09-14 08:40:17","2023-09-14 08:40:17"
3968,"ladder","名詞","2023-09-14 08:40:42","2023-09-14 08:40:42"
3969,"youth","名詞","2023-09-14 08:40:59","2023-09-14 08:40:59"
3970,"construction","名詞","2023-09-14 08:41:27","2023-09-14 08:41:27"
3971,"path","名詞","2023-09-14 08:41:46","2023-09-14 08:41:46"
3972,"plenty","名詞","2023-09-15 01:51:50","2023-09-15 01:51:50"
3973,"advertising","名詞","2023-09-15 01:54:12","2023-09-15 01:54:12"
3974,"extent","名詞","2023-09-15 01:54:24","2023-09-15 01:54:24"
3975,"general","名詞","2023-09-15 01:54:42","2023-09-15 01:54:42"
3976,"complete","形容詞","2023-09-15 01:55:07","2023-09-15 01:55:07"
3977,"sharp","形容詞","2023-09-15 01:55:18","2023-09-15 01:55:18"
3978,"practical","形容詞","2023-09-15 01:55:50","2023-09-15 01:55:50"
3979,"excellent","形容詞","2023-09-15 01:56:34","2023-09-15 01:56:34"
3980,"considerable","形容詞","2023-09-15 01:57:09","2023-09-15 01:57:09"
3981,"thirsty","形容詞","2023-09-15 01:57:24","2023-09-15 01:57:24"
3982,"latest","形容詞","2023-09-15 01:58:01","2023-09-15 01:58:01"
3983,"hardly","副詞","2023-09-15 01:59:05","2023-09-15 01:59:05"
3984,"immediately","副詞","2023-09-15 01:59:20","2023-09-15 01:59:20"
3985,"frequently","副詞","2023-09-15 01:59:33","2023-09-15 01:59:33"
3986,"extremely","副詞","2023-09-15 01:59:45","2023-09-15 01:59:45"
3987,"gradually","副詞","2023-09-15 01:59:56","2023-09-15 01:59:56"
3988,"instantly","副詞","2023-09-15 02:00:08","2023-09-15 02:00:08"
3989,"relatively","副詞","2023-09-15 02:00:21","2023-09-15 02:00:21"
3990,"apparently","副詞","2023-09-15 02:00:32","2023-09-15 02:00:32"
3991,"definitely","副詞","2023-09-15 02:00:44","2023-09-15 02:00:44"
3992,"largely","副詞","2023-09-15 02:00:55","2023-09-15 02:00:55"
3993,"approximately","副詞","2023-09-15 02:01:10","2023-09-15 02:01:10"
3994,"overnight","副詞","2023-09-15 02:01:22","2023-09-15 02:01:22"
3995,"accidentally","副詞","2023-09-15 02:01:33","2023-09-15 02:01:33"
3999,"threaten","動詞","2023-09-15 04:53:31","2023-09-15 04:53:31"
4000,"kid","動詞","2023-09-15 04:56:24","2023-09-15 04:56:24"
4001,"infect","動詞","2023-09-15 04:57:39","2023-09-15 04:57:39"
4002,"chest","名詞","2023-09-15 07:52:14","2023-09-15 07:52:14"
4003,"rank","名詞","2023-09-15 07:52:37","2023-09-15 07:52:37"
4004,"protest","名詞","2023-09-15 07:52:53","2023-09-15 07:52:53"
4005,"immigrant","名詞","2023-09-15 07:53:06","2023-09-15 07:53:06"
4006,"occupation","名詞","2023-09-15 07:54:09","2023-09-15 07:54:09"
4007,"kingdom","名詞","2023-09-15 07:54:26","2023-09-15 07:54:26"
4008,"objective","名詞","2023-09-15 07:54:38","2023-09-15 07:54:38"
4009,"load","名詞","2023-09-15 07:56:05","2023-09-15 07:56:05"
4010,"strain","名詞","2023-09-15 07:56:28","2023-09-15 07:56:28"
4011,"tune","名詞","2023-09-15 07:56:54","2023-09-15 07:56:54"
4012,"parallel","名詞","2023-09-15 07:57:23","2023-09-15 07:57:23"
4013,"constitution","名詞","2023-09-15 08:14:06","2023-09-15 08:14:06"
4014,"venture","名詞","2023-09-15 08:14:30","2023-09-15 08:14:30"
4015,"inquiry","名詞","2023-09-15 08:16:12","2023-09-15 08:16:12"
4017,"lord","名詞","2023-09-15 08:16:54","2023-09-15 08:16:54"
4018,"convention","名詞","2023-09-15 08:17:07","2023-09-15 08:17:07"
4019,"disability","名詞","2023-09-15 08:17:41","2023-09-15 08:17:41"
4020,"terminal","名詞","2023-09-15 08:18:00","2023-09-15 08:18:00"
4021,"fellow","形容詞","2023-09-15 08:18:26","2023-09-15 08:18:26"
4022,"accustomed","形容詞","2023-09-15 08:18:40","2023-09-15 08:18:40"
4026,"minimum","形容詞","2023-09-16 06:53:10","2023-09-16 06:53:10"
4027,"underlying","形容詞","2023-09-16 06:54:22","2023-09-16 06:54:22"
4028,"desperate","形容詞","2023-09-16 07:06:32","2023-09-16 07:06:32"
4029,"refreshing","形容詞","2023-09-16 07:06:50","2023-09-16 07:06:50"
4030,"thrilled","形容詞","2023-09-16 07:07:06","2023-09-16 07:07:06"
4031,"inner","形容詞","2023-09-16 07:07:43","2023-09-16 07:07:43"
4032,"consistent","形容詞","2023-09-16 07:07:54","2023-09-16 07:07:54"
4033,"miserable","形容詞","2023-09-16 07:08:15","2023-09-16 07:08:15"
4034,"substantial","形容詞","2023-09-16 07:08:29","2023-09-16 07:08:29"
4035,"lazy","形容詞","2023-09-16 07:08:54","2023-09-16 07:08:54"
4036,"precisely","副詞","2023-09-16 07:09:21","2023-09-16 07:09:21"
4037,"barely","副詞","2023-09-16 07:09:48","2023-09-16 07:09:48"
4038,"scarcely","副詞","2023-09-16 07:10:01","2023-09-16 07:10:01"
4039,"accordingly","副詞","2023-09-16 07:10:12","2023-09-16 07:10:12"
4040,"deliberately","副詞","2023-09-16 07:10:24","2023-09-16 07:10:24"
4041,"beneath","前置詞","2023-09-17 03:07:59","2023-09-17 03:07:59"
4042,"broadcast","動詞","2023-09-17 03:11:24","2023-09-17 03:11:24"
4043,"glance","動詞","2023-09-17 03:12:44","2023-09-17 03:12:44"
4044,"cooperate","動詞","2023-09-17 03:15:43","2023-09-17 03:15:43"
4045,"affair","名詞","2023-09-18 03:18:43","2023-09-18 03:18:43"
4046,"evolution","名詞","2023-09-18 03:19:11","2023-09-18 03:19:11"
4047,"tourism","名詞","2023-09-18 04:47:52","2023-09-18 04:47:52"
4048,"murder","名詞","2023-09-18 04:48:25","2023-09-18 04:48:25"
4049,"tale","名詞","2023-09-18 04:48:55","2023-09-18 04:48:55"
4050,"pause","名詞","2023-09-18 06:00:38","2023-09-18 06:00:38"
4051,"genius","名詞","2023-09-18 06:45:57","2023-09-18 06:45:57"
4052,"companion","名詞","2023-09-18 06:49:47","2023-09-18 06:49:47"
4053,"executive","名詞","2023-09-18 06:50:01","2023-09-18 06:50:01"
4054,"affection","名詞","2023-09-18 06:51:44","2023-09-18 06:51:44"
4055,"bomb","名詞","2023-09-18 06:52:01","2023-09-18 06:52:01"
4056,"tax","名詞","2023-09-18 07:36:04","2023-09-18 07:36:04"
4057,"tension","名詞","2023-09-18 09:01:56","2023-09-18 09:01:56"
4058,"dozen","名詞","2023-09-18 09:13:12","2023-09-18 09:13:12"
4059,"anthropologist","名詞","2023-09-18 09:14:35","2023-09-18 09:14:35"
4060,"wheat","名詞","2023-09-18 11:25:11","2023-09-18 11:25:11"
4061,"extinction","名詞","2023-09-19 03:56:43","2023-09-19 03:56:43"
4062,"explosion","名詞","2023-09-19 04:00:32","2023-09-19 04:00:32"
4063,"organism","名詞","2023-09-19 05:33:56","2023-09-19 05:33:56"
4064,"wildlife","名詞","2023-09-19 05:37:45","2023-09-19 05:37:45"
4065,"bay","名詞","2023-09-19 05:42:08","2023-09-19 05:42:08"
4066,"thumb","名詞","2023-09-19 05:43:58","2023-09-19 05:43:58"
4067,"youngster","名詞","2023-09-19 05:46:22","2023-09-19 05:46:22"
4068,"finding","名詞","2023-09-19 05:48:26","2023-09-19 05:48:26"
4070,"lung","名詞","2023-09-19 05:59:41","2023-09-19 05:59:41"
4071,"nursing","名詞","2023-09-19 06:02:06","2023-09-19 06:02:06"
4072,"bullying","名詞","2023-09-19 06:03:08","2023-09-19 06:03:08"
4073,"emission","名詞","2023-09-19 06:05:51","2023-09-19 06:05:51"
4074,"density","名詞","2023-09-19 06:07:28","2023-09-19 06:07:28"
4075,"isolated","形容詞","2023-09-19 06:07:46","2023-09-19 06:07:46"
4076,"silly","形容詞","2023-09-19 06:14:25","2023-09-19 06:14:25"
4077,"striking","形容詞","2023-09-19 06:14:32","2023-09-19 06:14:32"
4078,"excessive","形容詞","2023-09-19 06:15:18","2023-09-19 06:15:18"
4079,"alcoholic","形容詞","2023-09-19 06:18:41","2023-09-19 06:18:41"
4080,"lively","形容詞","2023-09-19 06:20:04","2023-09-19 06:20:04"
4081,"overwhelming","形容詞","2023-09-19 06:20:10","2023-09-19 06:20:10"
4082,"controversial","形容詞","2023-09-19 06:20:25","2023-09-19 06:20:25"
4083,"imaginary","形容詞","2023-09-19 06:20:41","2023-09-19 06:20:41"
4084,"up-to-date","形容詞","2023-09-19 06:22:35","2023-09-19 06:22:35"
4085,"prior","形容詞","2023-09-19 06:22:48","2023-09-19 06:22:48"
4086,"ecological","形容詞","2023-09-19 06:24:17","2023-09-19 06:24:17"
4087,"ignorant","形容詞","2023-09-19 06:24:38","2023-09-19 06:24:38"
4088,"absolutely","副詞","2023-09-19 06:24:48","2023-09-19 06:24:48"
4089,"virtually","副詞","2023-09-19 06:25:17","2023-09-19 06:25:17"
4090,"literally","副詞","2023-09-19 06:25:35","2023-09-19 06:25:35"
4091,"regardless","副詞","2023-09-19 06:26:25","2023-09-19 06:26:25"
4092,"thoroughly","副詞","2023-09-19 06:27:05","2023-09-19 06:27:05"
4093,"skip","動詞","2023-09-19 06:29:35","2023-09-19 06:29:35"
4094,"multiply","動詞","2023-09-19 06:46:19","2023-09-19 06:46:19"
4095,"retreat","動詞","2023-09-19 06:53:12","2023-09-19 06:53:12"
4096,"compromise","名詞","2023-09-19 06:54:15","2023-09-19 06:54:15"
4097,"initiative","名詞","2023-09-19 06:55:02","2023-09-19 06:55:02"
4098,"publicity","名詞","2023-09-19 06:55:13","2023-09-19 06:55:13"
4099,"nap","名詞","2023-09-19 06:55:29","2023-09-19 06:55:29"
4100,"lag","名詞","2023-09-19 08:22:02","2023-09-19 08:22:02"
4101,"compound","名詞","2023-09-19 08:22:23","2023-09-19 08:22:23"
4102,"blessing","名詞","2023-09-19 08:22:30","2023-09-19 08:22:30"
4103,"endeavor","名詞","2023-09-19 08:22:45","2023-09-19 08:22:45"
4104,"junk","名詞","2023-09-19 08:23:02","2023-09-19 08:23:02"
4105,"entitled","形容詞","2023-09-19 08:23:27","2023-09-19 08:23:27"
4106,"misleading","形容詞","2023-09-19 08:24:00","2023-09-19 08:24:00"
4107,"synthetic","形容詞","2023-09-19 08:24:06","2023-09-19 08:24:06"
4108,"classical","形容詞","2023-09-19 08:24:12","2023-09-19 08:24:12"
4109,"Muslim","形容詞","2023-09-19 08:24:24","2023-09-19 08:24:24"
4110,"dwell","動詞","2023-09-19 08:26:28","2023-09-19 08:26:28"
4111,"weep","動詞","2023-09-19 08:26:35","2023-09-19 08:26:35"
4112,"mold","動詞","2023-09-19 08:27:11","2023-09-19 08:27:11"
4113,"scold","動詞","2023-09-19 09:26:50","2023-09-19 09:26:50"
4114,"canal","名詞","2023-09-19 09:28:34","2023-09-19 09:28:34"
4115,"beast","名詞","2023-09-19 09:30:45","2023-09-19 09:30:45"
4116,"log","名詞","2023-09-19 09:31:07","2023-09-19 09:31:07"
4117,"allowance","名詞","2023-09-19 09:31:30","2023-09-19 09:31:30"
4118,"worm","名詞","2023-09-19 09:31:41","2023-09-19 09:31:41"
4119,"self-esteem","名詞","2023-09-19 09:31:58","2023-09-19 09:31:58"
4120,"odds","名詞","2023-09-19 09:32:33","2023-09-19 09:32:33"
4121,"lottery","名詞","2023-09-19 09:32:45","2023-09-19 09:32:45"
4122,"souvenir","名詞","2023-09-19 09:32:51","2023-09-19 09:32:51"
4123,"sword","名詞","2023-09-19 09:33:02","2023-09-19 09:33:02"
4124,"whistle","名詞","2023-09-19 09:33:07","2023-09-19 09:33:07"
4125,"surveillance","名詞","2023-09-20 03:40:32","2023-09-20 03:40:32"
4126,"headquarters","名詞","2023-09-20 03:40:43","2023-09-20 03:40:43"
4127,"lap","名詞","2023-09-20 03:41:05","2023-09-20 03:41:05"
4128,"wit","名詞","2023-09-20 03:41:34","2023-09-20 03:41:34"
4129,"criteria","名詞","2023-09-20 03:41:46","2023-09-20 03:41:46"
4130,"hardship","名詞","2023-09-20 03:41:52","2023-09-20 03:41:52"
4131,"pavement","名詞","2023-09-20 03:42:01","2023-09-20 03:42:01"
4132,"nephew","名詞","2023-09-20 03:42:47","2023-09-20 03:42:47"
4133,"antiquity","名詞","2023-09-20 03:42:59","2023-09-20 03:42:59"
4134,"injection","名詞","2023-09-20 03:45:07","2023-09-20 03:45:07"
4135,"leather","名詞","2023-09-20 03:45:15","2023-09-20 03:45:15"
4136,"jewelry","名詞","2023-09-20 03:47:24","2023-09-20 03:47:24"
4137,"departure","名詞","2023-09-20 03:47:41","2023-09-20 03:47:41"
4138,"saint","名詞","2023-09-20 03:47:53","2023-09-20 03:47:53"
4139,"intervention","名詞","2023-09-20 03:48:22","2023-09-20 03:48:22"
4140,"kindergarten","名詞","2023-09-20 03:48:56","2023-09-20 03:48:56"
4141,"palace","名詞","2023-09-20 03:49:19","2023-09-20 03:49:19"
4142,"archaeologist","名詞","2023-09-20 03:49:39","2023-09-20 03:49:39"
4143,"corruption","名詞","2023-09-20 06:38:58","2023-09-20 06:38:58"
4144,"mortality","名詞","2023-09-20 06:39:15","2023-09-20 06:39:15"
4145,"inflammation","名詞","2023-09-20 06:39:51","2023-09-20 06:39:51"
4146,"grave","形容詞","2023-09-20 06:40:18","2023-09-20 06:40:18"
4147,"oriented","形容詞","2023-09-20 06:40:31","2023-09-20 06:40:31"
4148,"respectable","形容詞","2023-09-20 06:41:20","2023-09-20 06:41:20"
4149,"comprehensive","形容詞","2023-09-20 06:41:36","2023-09-20 06:41:36"
4150,"contaminated","形容詞","2023-09-20 06:42:07","2023-09-20 06:42:07"
4151,"restless","形容詞","2023-09-20 06:42:17","2023-09-20 06:42:17"
4152,"solitary","形容詞","2023-09-20 06:42:36","2023-09-20 06:42:36"
4153,"diplomatic","形容詞","2023-09-20 06:42:53","2023-09-20 06:42:53"
4154,"helpless","形容詞","2023-09-20 06:43:06","2023-09-20 06:43:06"
4155,"addicted","形容詞","2023-09-20 06:45:26","2023-09-20 06:45:26"
4156,"greedy","形容詞","2023-09-20 06:45:36","2023-09-20 06:45:36"
4157,"per capita","形容詞","2023-09-20 06:46:04","2023-09-20 06:46:04"
4158,"promising","形容詞","2023-09-20 06:46:17","2023-09-20 06:46:17"
4159,"physiological","形容詞","2023-09-20 06:46:50","2023-09-20 06:46:50"
4160,"clinical","形容詞","2023-09-20 06:47:02","2023-09-20 06:47:02"
4161,"geological","形容詞","2023-09-20 06:47:10","2023-09-20 06:47:10"
4162,"countless","形容詞","2023-09-20 06:47:16","2023-09-20 06:47:16"
4163,"autonomous","形容詞","2023-09-20 06:47:57","2023-09-20 06:47:57"
4164,"utterly","副詞","2023-09-20 06:48:11","2023-09-20 06:48:11"
4165,"drastically","副詞","2023-09-20 06:48:18","2023-09-20 06:48:18"
4166,"necessarily","副詞","2023-09-20 06:48:29","2023-09-20 06:48:29"
4167,"frankly","副詞","2023-09-20 06:48:38","2023-09-20 06:48:38"
4168,"namely","副詞","2023-09-20 06:48:43","2023-09-20 06:48:43"
4169,"owing","形容詞","2023-09-20 06:50:27","2023-09-20 06:50:27"
4170,"shatter","動詞","2023-09-20 08:32:42","2023-09-20 08:32:42"
4171,"linger","動詞","2023-09-20 08:32:55","2023-09-20 08:32:55"
4172,"rejoice","動詞","2023-09-20 08:35:10","2023-09-20 08:35:10"
4173,"spur","動詞","2023-09-20 08:35:37","2023-09-20 08:35:37"
4174,"stroll","動詞","2023-09-20 08:35:50","2023-09-20 08:35:50"
4175,"rattle","動詞","2023-09-20 08:35:56","2023-09-20 08:35:56"
4176,"stalk","動詞","2023-09-20 08:36:25","2023-09-20 08:36:25"
4177,"applaud","動詞","2023-09-20 08:36:34","2023-09-20 08:36:34"
4178,"evacuate","動詞","2023-09-20 08:37:11","2023-09-20 08:37:11"
4179,"undo","動詞","2023-09-20 08:38:27","2023-09-20 08:38:27"
4180,"poke","動詞","2023-09-20 08:38:52","2023-09-20 08:38:52"
4181,"adhere","動詞","2023-09-20 08:39:23","2023-09-20 08:39:23"
4182,"stun","動詞","2023-09-20 08:39:34","2023-09-20 08:39:34"
4183,"tame","動詞","2023-09-20 08:40:45","2023-09-20 08:40:45"
4184,"reap","動詞","2023-09-20 08:40:55","2023-09-20 08:40:55"
4185,"affirm","動詞","2023-09-20 08:41:01","2023-09-20 08:41:01"
4186,"immerse","動詞","2023-09-20 08:42:03","2023-09-20 08:42:03"
4187,"vow","動詞","2023-09-20 08:42:14","2023-09-20 08:42:14"
4188,"adore","動詞","2023-09-20 08:42:21","2023-09-20 08:42:21"
4189,"yearn","動詞","2023-09-20 08:42:26","2023-09-20 08:42:26"
4190,"curb","動詞","2023-09-20 08:42:46","2023-09-20 08:42:46"
4191,"discharge","動詞","2023-09-20 08:43:02","2023-09-20 08:43:02"
4192,"shrug","動詞","2023-09-20 08:43:11","2023-09-20 08:43:11"
4193,"flatter","動詞","2023-09-20 08:43:20","2023-09-20 08:43:20"
4194,"fuss","名詞","2023-09-20 08:43:40","2023-09-20 08:43:40"
4195,"deficiency","名詞","2023-09-20 08:43:46","2023-09-20 08:43:46"
4196,"equator","名詞","2023-09-20 08:43:55","2023-09-20 08:43:55"
4197,"petroleum","名詞","2023-09-20 08:44:07","2023-09-20 08:44:07"
4198,"witch","名詞","2023-09-20 08:44:23","2023-09-20 08:44:23"
4199,"a piece of 〜","形容詞句","2024-09-22 10:36:09","2024-09-22 10:36:09"
4202,"a couple of 〜","形容詞句","2024-09-23 05:39:29","2024-09-23 05:39:29"
4203,"a number of 〜","形容詞句","2024-09-23 06:15:03","2024-09-23 06:15:03"
4204,"dozens of 〜","形容詞句","2024-10-02 11:51:00","2024-10-02 11:51:00"
4205,"plenty of 〜","形容詞句","2024-10-02 11:53:05","2024-10-02 11:53:05"
