"id","line_id","example","translation","created_at","updated_at"
4522,4522,"She `*launched* her own company` to realize her dream.","彼女は夢を実現するために`自分の会社を*始めた*`。","2023-09-09 07:15:53","2024-07-24 23:45:05"
4523,4523,"We `*detected* a fault in the sensor`.","私たちは`センサーに欠陥を*見つけた*`。","2023-09-09 07:15:53","2024-07-24 23:45:52"
4524,4524,"Perhaps the new law will `*reverse* the trend`.","もしかするとその新しい法律は`流れを*逆転させる*`かもしれない。","2023-09-09 07:15:53","2024-07-24 23:46:56"
4525,4525,"Mitochondria `*convert* food into energy`.","ミトコンドリアは`食べ物をエネルギーに*変える*`。","2023-09-09 07:15:53","2024-07-24 23:48:41"
4526,4526,"It was likely to rain, and we `*hurried* to our hotel`.","雨が降りそうだったので、私たちは`ホテルへと*急いだ*`。","2023-09-09 07:15:53","2024-07-24 23:50:11"
4527,4527,"When we finally arrived, I `*rushed* to the restroom`.","やっとの事で到着すると、私は`トイレに*急いで行った*`。","2023-09-09 07:15:53","2024-07-24 23:51:24"
4528,4528,"The ball `*rolled* across the floor`.","ボールは`床を向こうに*転がった*`。","2023-09-09 07:15:53","2024-07-24 23:52:27"
4529,4529,"A car `*crashed* into a signpost`.","車が`道路標識に*衝突した*`。","2023-09-09 07:15:53","2024-07-24 23:53:17"
4530,4530,"It is said that the pirates `*buried* their treasure around here`.","海賊が`この辺りに宝物を*埋めた*`と言われている。","2023-09-09 07:15:53","2024-07-24 23:55:23"
4531,4531,"Scientists `have *dug* up fossils of a bird` that lived 100 million years ago.","科学者たちは1億年前に生息していた`鳥の化石を*掘り*出した`。","2023-09-09 07:15:53","2024-07-24 23:58:02"
4532,4532,"They `*attached* price stickers to their products`.","彼らは`製品に価格シールを*付けた*`。","2023-09-09 07:15:53","2024-07-25 00:00:04"
4533,4533,"`The snow *melts*` in spring.","`その雪は`春には`*溶ける*`。","2023-09-09 07:15:53","2024-07-26 03:41:09"
4534,4534,"The child `is *accompanied* by his mother` wherever he goes.","その子どもはどこへ行くにも`母親が*同伴する*`。","2023-09-09 07:15:53","2024-07-26 03:42:16"
4535,4535,"Soon robots will `*assist* us in almost all kinds of work`.","やがてロボットが`私たちをほぼすべての種類の仕事で*手伝う*`ようになるだろう。","2023-09-09 07:15:53","2024-07-26 03:43:48"
4536,4536,"She helped me `*cope* with the problem`.","彼女歯私が`その問題に*対処する*`のを手伝ってくれた。","2023-09-09 07:15:53","2024-07-26 03:44:56"
4537,4537,"Excuse me, but could you `*lend* me a pen`?","すみませんが、`私にペンを*貸し*`ていただけませんか。","2023-09-09 07:15:53","2024-07-26 03:46:38"
4538,4538,"My sister `*rents* an apartment` near the campus.","姉はキャンパスの近くに`アパートを*借りている*`。","2023-09-09 07:15:53","2024-07-26 03:48:09"
4539,4539,"Do you remember you `*owe* me 20,000 yen`?","君は僕に`2万円の*借りがある*`ことを覚えているかい。","2023-09-09 07:15:53","2024-07-26 03:49:55"
4540,4540,"You must `*apologize* to her for your rude behavior` last night.","あなたは`彼女に`昨夜の`無礼な振る舞いについて*謝ら*`なければならない。","2023-09-09 07:15:53","2024-07-26 03:51:03"
4541,4541,"Please `*forgive* me for writing to you suddenly like this`.","`このように突然あなたに手紙を書いていることを*お許し*`ください。","2023-09-09 07:15:53","2024-07-26 03:52:34"
4542,4542,"`That ancient *tongue*` has fewer than 3,000 native speakers.","`その古代*言語*`は3,000人に満たない話者しかいない。","2023-09-09 07:15:53","2024-07-26 03:53:52"
4543,4543,"Some people say that Cantonese is `a *dialect* of Chinese`.","広東語は`中国語の一*方言*`だという人もいる。","2023-09-09 07:15:53","2024-07-26 03:54:51"
4544,4544,"I can tell `from her *accent*` that she is Australian.","私は`彼女の*訛り*から`彼女がオーストラリア人だと分かる。","2023-09-09 07:15:53","2024-07-26 03:55:44"
4545,4545,"Malaysia was formerly `a British *colony*`.","マレーシアは依然、`英国の*植民地*`だった。","2023-09-09 07:15:53","2024-07-26 03:56:36"
4546,4546,"`The *grain* has to be harvested` within a short period.","`その*穀物*は`短い期間で`収穫しなければならない`。","2023-09-09 07:15:53","2024-07-26 03:57:41"
4547,4547,"We have had `a rich *harvest* of rice` this year.","今年は`米が豊*作*`だ。","2023-09-09 07:15:53","2024-07-26 03:58:40"
4548,4548,"Vinegar is `a necessary *ingredient*` when making sushi.","素は寿司を作る際に`必要な*材料*`だ。","2023-09-09 07:15:53","2024-07-26 03:59:42"
4549,4549,"`A vast *portion* of our planet` remains poorly studied.","`地球の広大な*部分*`が十分に研究されないままだ。","2023-09-09 07:15:53","2024-07-26 04:00:51"
4550,4550,"There are still so many people sho `suffer from *hunger*`.","`*飢え*に苦しむ`人たちが今も非常に驚いている。","2023-09-09 07:15:53","2024-07-26 04:02:16"
4551,4551,"`People suffering from *obesity*` often lack exercise.","`*肥満*に悩んでいる人々`は運動不足であることが多い。","2023-09-09 07:15:53","2024-07-26 04:03:20"
4552,4552,"The consumption tax `is a bigger *burden* on poor people`.","消費税は`貧しい人にとってより大きな*負担*である`。","2023-09-09 07:15:53","2024-07-26 04:04:23"
4553,4553,"`In case of an *emergency*`, you must make a quick decision.","`*緊急*の場合には`、君は即座に決断しなければならない。","2023-09-09 07:15:53","2024-07-26 04:05:23"
4554,4554,"The company is struggling to `pay off its *debt*`.","その会社は`*借金*を完済する`のに苦労している。","2023-09-09 07:15:53","2024-07-26 04:06:19"
4555,4555,"He `signed a five-year *contract*` worth $50 million.","彼は5,000万ドル相当の`5年*契約*を結んだ`。","2023-09-09 07:15:53","2024-07-26 04:07:43"
4556,4556,"A new branch will be opened to `serve our *clients*` in Sendai.","仙台の`*得意客*に便宜を図る`ために新しい視点をオープンする。","2023-09-09 07:15:53","2024-07-26 04:08:52"
4557,4557,"He `is in group *therapy*`.","彼は`集団*療法*を受けている`。","2023-09-09 07:15:53","2024-07-26 04:09:39"
4558,4558,"She `consulted her *physician*` about her health.","彼女は自分の健康のことで`かかりつけの*医師*に相談した`。","2023-09-09 07:15:53","2024-07-26 04:10:47"
4559,4559,"We are expecting the country to `move toward *democracy*`.","私たちはその国が`*民主主義*に向かう`ことを期待している。","2023-09-09 07:15:53","2024-07-26 04:11:43"
4560,4560,"`The next general *election*` will take place in July next year.","`次の総*選挙*`は来年の7月に行われる。","2023-09-09 07:15:53","2024-07-29 05:59:35"
4561,4561,"There were more `votes for *Democrats*` than for Republicans.","共和党員よりも`民主党員に*投じられた票*`の方が多かった。","2023-09-09 07:15:53","2024-07-29 06:00:41"
4562,4562,"I want to `vote for the female *candidate*`.","私は`その女性の*候補者*に投票し`たい。","2023-09-09 07:15:53","2024-07-29 06:01:35"
4563,4563,"`The Finance *Minister*` vowed to make every effort to stop deflation.","`財務*大臣*`はデフレを止めるためにあらゆる努力をすると誓った。","2023-09-09 07:15:53","2024-07-29 06:02:52"
4564,4564,"Representatives from 50 countries `attended the international *conference*`.","50ヵ国の代表が`その国際*会議*に出席した`。","2023-09-09 07:15:53","2024-07-29 06:03:56"
4565,4565,"The show is one of the highlights of `the Olympic Games’ closing *ceremony*`.","そのショーは`オリンピックの閉会*式`*の呼び物の1つだ。","2023-09-09 07:15:53","2024-07-29 06:05:24"
4566,4566,"He `established a private educational *institution*` 100 years ago.","彼は100年前、`私立の教育*機関*を設立した`。","2023-09-09 07:15:53","2024-07-29 06:06:51"
4567,4567,"`Chinese *corporations*` will have more influence on the world economy.","`中国*企業*`が世界経済により大きな影響を及ぼすだろう。","2023-09-09 07:15:53","2024-07-29 06:07:57"
4568,4568,"The government works `in *cooperation* with the corporation`.","政府は`その企業と*協力*して`作業を行っている。","2023-09-09 07:15:53","2024-07-30 06:50:02"
4569,4569,"`The local *authorities*` are widening roads to improve traffic flow.","`地方*当局*`は交通の流れを改善するために道路を拡張している。","2023-09-09 07:15:53","2024-07-30 06:51:33"
4570,4570,"`The *theme* of his article` is global climate change.","`彼の論文の*主題*`は地球規模の気候変動だ。","2023-09-09 07:15:53","2024-07-30 06:53:22"
4571,4571,"He seems to `have a *notion* that any problem can be solved`.","彼は`どんな問題も解決できるという*考え*を持っているようだ`。","2023-09-09 07:15:53","2024-07-31 14:46:13"
4572,4572,"She repeatedly `tested the *hypothesis*`.","彼女は繰り返し`その*仮説*を検証した`。","2023-09-09 07:15:53","2024-07-31 14:47:01"
4573,4573,"The school os criticized for `maintaining very strict *discipline*`.","その学校は`とても厳しい*規律*を継続すること`で批判を受けている。","2023-09-09 07:15:53","2024-07-31 14:49:13"
4574,4574,"If you `take this *route*`, you will get caught in a traffic jam.","君が`この*道*を行く`なら、渋滞にはまるだろう。","2023-09-09 07:15:53","2024-07-31 14:50:26"
4575,4575,"Jogging before breakfast is `my daily *routine*`.","朝食前にジョギングするのが`私の日々の*日課*`だ。","2023-09-09 07:15:53","2024-07-31 14:51:23"
4576,4576,"We will `arrive at our final *destination*` in ten minutes.","我々はあと10分で`最終*目的地*に着く`予定だ。","2023-09-09 07:15:53","2024-07-31 14:52:24"
4577,4577,"I try to choose `*domestic* products` when I shop.","私は買い物をするときは`*国内の*製品`を選ぶようにしている。","2023-09-09 07:15:53","2024-07-31 14:53:58"
4578,4578,"There are students from `different *ethnic* groups` there.","そこには`異なる*民族*集団`出身の生徒たちがいる。","2023-09-09 07:15:53","2024-07-31 14:55:24"
4579,4579,"Their way of life `appears a little *alien* to us`.","彼らの生活様式は`私たちには少し*異質に*見える`。","2023-09-09 07:15:53","2024-07-31 14:56:15"
4580,4580,"That tall building `is clearly *visible*` from a distance.","その高層ビルは遠くから`はっきりと*見える*`。","2023-09-09 07:15:53","2024-07-31 14:57:14"
4581,4581,"Listen carefully to understand `his verbal *message*`.","`彼の*言葉による*メッセージ`を理解するためによく聞きなさい。","2023-09-09 07:15:53","2024-07-31 14:58:27"
4582,4582,"Freedom of expression is `a *fundamental* principle of democracy`.","表現の自由は`民主主義の*基本*原則だ`。","2023-09-09 07:15:53","2024-07-31 14:59:33"
4583,4583,"`*Conventional* medicine` did not help the patients.","`*従来の*薬剤`はその患者らの助けにならなかった。","2023-09-09 07:15:53","2024-07-31 15:00:28"
4584,4584,"His questions `are highly *relevant* to the matter`.","彼の質問は`その問題に大いに*関係がある*`。","2023-09-09 07:15:53","2024-07-31 15:01:29"
4585,4585,"The story is unbelievable; `a more *rational* explanation` is needed.","そんな話は信じられない。`もっと*合理的な*説明`が必要だ。","2023-09-09 07:15:53","2024-07-31 15:03:04"
4586,4586,"I told the police `*precise* details` about the accident.","私はその事故についての`*正確な*詳細`を警察に伝えた。","2023-09-09 07:15:53","2024-07-31 15:04:00"
4587,4587,"Rare metals are `the country’s *principal* exports`.","希少金属が`その国の*主要な*輸出品`である。","2023-09-09 07:15:53","2024-07-31 15:05:02"
4588,4588,"The principal has to make `a *crucial* decision` about the matter.","校長はその問題について`*重大な*決定`を下さなければならない。","2023-09-09 07:15:53","2024-07-31 15:06:01"
4589,4589,"Nothing `remains *permanent* and unchanged` in the universe.","宇宙で`*永続的で*変わらないままである`ものは何一つない。","2023-09-09 07:15:53","2024-07-31 15:07:07"
4590,4590,"`The pain was so *intense*` that I couldn’t stand up.","`痛みがとても*激しく*`て私は立ち上がることができなかった。","2023-09-09 07:15:53","2024-07-31 15:08:12"
4591,4591,"Every year for a dog `is *equivalent* to five to seven human years.`","犬の1年は`人間の5年か7年に*相当する*`。","2023-09-09 07:15:53","2024-07-31 15:09:24"
4592,4592,"`The *frequent* and long use of smartphones` is bad for eyes.","`スマートフォンの*頻繁*で長い使用`は目に悪い。","2023-09-09 07:15:53","2024-07-31 15:10:28"
4593,4593,"If you meet a wild animal, you should avoid `any *sudden* movement`.","野生動物に遭遇したら、`どんな*急な*動きも`避けるべきだ。","2023-09-09 07:15:53","2024-07-31 15:11:42"
4594,4594,"I did `a *temporary* job` during the summer vacation.","私は夏休みの間に`*臨時の*仕事`をした。","2023-09-09 07:15:53","2024-08-02 00:41:12"
4595,4595,"The substance has `a complete *internal* structure`.","その物質は`複雑な*内部*構造`を有する。","2023-09-09 07:15:53","2024-08-02 00:42:10"
